NDV_values,CRC_values,date,type
0.14039807,38.317684,2019-09-12,528
0.14239307,45.517612,2019-09-12,528
0.14142539,44.80758,2019-09-12,528
0.12867408,3.0317037,2019-09-12,529
0.1309987,4.20706,2019-09-12,529
0.124097176,1.6539322,2019-09-12,529
0.137359,2.9677656,2019-09-12,529
0.13373253,3.6373062,2019-09-12,529
0.13461539,3.4762542,2019-09-12,529
0.123197906,3.8027973,2019-09-12,529
0.12259775,5.2023063,2019-09-12,529
0.13788487,6.91304,2019-09-12,529
0.12131148,3.081282,2019-09-12,529
0.13354632,3.8970766,2019-09-12,585
0.14024788,5.6244497,2019-09-12,585
0.12803234,0.046632368,2019-09-12,585
0.11889036,6.492474,2019-09-12,585
0.12739725,5.1593637,2019-09-12,585
0.1361186,2.127378,2019-09-12,585
0.12549537,4.7441096,2019-09-12,585
0.12876712,4.3849006,2019-09-12,585
0.12583669,5.072079,2019-09-12,585
0.14172186,1.5253818,2019-09-12,585
0.1415241,52.69534,2019-09-12,586
0.14835165,40.46903,2019-09-12,586
0.1380753,40.347103,2019-09-12,586
0.544512,0.0,2019-09-12,586
0.13756613,35.982563,2019-09-12,586
0.14474408,45.637287,2019-09-12,586
0.13665254,35.982563,2019-09-12,586
0.13631634,50.89996,2019-09-12,586
0.12847404,40.197834,2019-09-12,586
0.1425532,51.98341,2019-09-12,586
0.14492753,40.767624,2019-09-12,587
0.2110977,59.975193,2019-09-12,587
0.13522728,28.396338,2019-09-12,587
0.1450806,36.805004,2019-09-12,587
0.14350797,31.854132,2019-09-12,587
0.15635546,33.09731,2019-09-12,587
0.13738738,31.854132,2019-09-12,587
0.15194346,31.667929,2019-09-12,587
0.13444893,31.526619,2019-09-12,587
0.13798791,26.44699,2019-09-12,587
0.14452091,26.737183,2019-09-12,588
0.13478261,26.726292,2019-09-12,588
0.13486843,25.444365,2019-09-12,588
0.1409545,28.86528,2019-09-12,588
0.14047751,29.886404,2019-09-12,588
0.13525258,23.495102,2019-09-12,588
0.14033149,28.33158,2019-09-12,588
0.14718615,32.715057,2019-09-12,588
0.12942478,33.212933,2019-09-12,588
0.14191419,22.253025,2019-09-12,588
0.15882353,58.1117,2019-09-22,525
0.15804806,57.25455,2019-09-22,525
0.17159763,57.238037,2019-09-22,525
0.16620111,60.279545,2019-09-22,525
0.16931583,58.71712,2019-09-22,525
0.15504979,57.851498,2019-09-22,525
0.16298343,58.431892,2019-09-22,525
0.17558299,62.682365,2019-09-22,525
0.1734104,59.546513,2019-09-22,525
0.16618076,56.66992,2019-09-22,525
0.17110799,57.97048,2019-09-22,526
0.15263909,55.223877,2019-09-22,526
0.15760496,57.325165,2019-09-22,526
0.15608664,58.160454,2019-09-22,526
0.15198864,55.91146,2019-09-22,526
0.15536723,54.701378,2019-09-22,526
0.16560958,54.147163,2019-09-22,526
0.15440115,53.240353,2019-09-22,526
0.15774028,55.11053,2019-09-22,526
0.15014577,55.733776,2019-09-22,526
0.16227461,54.709248,2019-09-22,527
0.16530764,54.34258,2019-09-22,527
0.16439246,65.47105,2019-09-22,527
0.16488549,51.530724,2019-09-22,527
0.15278783,53.78708,2019-09-22,527
0.0928,53.87824,2019-09-22,527
0.15618375,54.398266,2019-09-22,527
0.16156584,58.065723,2019-09-22,527
0.14751773,56.212112,2019-09-22,527
0.17186368,49.774395,2019-09-22,527
0.17119765,53.200653,2019-09-22,528
0.16344725,51.006786,2019-09-22,528
0.1675432,52.961704,2019-09-22,528
0.16366367,50.040752,2019-09-22,528
0.17307693,51.80882,2019-09-22,528
0.1572611,54.16322,2019-09-22,528
0.16119403,51.09289,2019-09-22,528
0.15508021,48.27114,2019-09-22,528
0.16157855,48.90086,2019-09-22,528
0.16981132,51.133953,2019-09-22,528
0.16276754,33.9642,2019-09-22,529
0.16500995,34.775074,2019-09-22,529
0.14978187,32.97781,2019-09-22,529
0.1663516,29.386658,2019-09-22,529
0.15632516,28.70242,2019-09-22,529
0.16888434,30.966114,2019-09-22,529
0.16552667,31.046741,2019-09-22,529
0.15522107,35.949768,2019-09-22,529
0.16345178,32.81251,2019-09-22,529
0.15310077,33.513275,2019-09-22,529
0.15920627,31.362103,2019-09-22,585
0.16404077,33.618946,2019-09-22,585
0.16491897,28.80661,2019-09-22,585
0.1598086,29.27975,2019-09-22,585
0.1522716,30.966114,2019-09-22,585
0.13954611,30.568092,2019-09-22,585
0.14876847,31.983316,2019-09-22,585
0.15445544,30.243338,2019-09-22,585
0.15830116,30.901611,2019-09-22,585
0.15521383,32.02636,2019-09-22,585
0.16933797,52.763573,2019-09-22,586
0.17381138,58.2293,2019-09-22,586
0.16017964,49.396244,2019-09-22,586
0.65903306,0.0,2019-09-22,586
0.18272938,52.73078,2019-09-22,586
0.16123907,49.50961,2019-09-22,586
0.1722561,52.73078,2019-09-22,586
0.15533286,51.031193,2019-09-22,586
0.17114352,50.90699,2019-09-22,586
0.14390066,54.101746,2019-09-22,586
0.18369062,73.00142,2019-09-22,587
0.28195044,74.07727,2019-09-22,587
0.19148937,56.576805,2019-09-22,587
0.17542441,57.44972,2019-09-22,587
0.16408668,63.09576,2019-09-22,587
0.1703274,61.422234,2019-09-22,587
0.18254675,63.09576,2019-09-22,587
0.1862661,58.81786,2019-09-22,587
0.1698456,63.221916,2019-09-22,587
0.17394757,47.09704,2019-09-22,587
0.17288652,49.48958,2019-09-22,588
0.1627907,47.51634,2019-09-22,588
0.16908951,46.029728,2019-09-22,588
0.16923077,50.083607,2019-09-22,588
0.16653386,53.996986,2019-09-22,588
0.1847988,55.28804,2019-09-22,588
0.1792,50.214233,2019-09-22,588
0.17065637,58.0736,2019-09-22,588
0.15341365,52.387787,2019-09-22,588
0.16490658,48.265007,2019-09-22,588
0.18928571,38.79843,2019-10-02,525
0.18567961,37.652473,2019-10-02,525
0.20907418,37.374615,2019-10-02,525
0.2172824,46.524925,2019-10-02,525
0.22636816,45.64424,2019-10-02,525
0.22011036,39.442734,2019-10-02,525
0.22817954,49.68332,2019-10-02,525
0.23287672,48.442596,2019-10-02,525
0.21836229,43.275948,2019-10-02,525
0.19185688,43.668594,2019-10-02,525
0.1959799,37.742546,2019-10-02,526
0.22011757,52.5774,2019-10-02,526
0.23407023,51.468575,2019-10-02,526
0.23136747,49.524925,2019-10-02,526
0.22824717,46.444195,2019-10-02,526
0.23461539,51.266193,2019-10-02,526
0.20377359,44.305027,2019-10-02,526
0.19771864,39.091797,2019-10-02,526
0.20358515,42.588615,2019-10-02,526
0.2223667,39.9602,2019-10-02,526
0.2136969,47.248535,2019-10-02,527
0.2451613,47.69295,2019-10-02,527
0.27330375,68.489944,2019-10-02,527
0.23960397,45.98855,2019-10-02,527
0.20792079,51.274906,2019-10-02,527
0.25128865,51.30278,2019-10-02,527
0.27284682,61.699528,2019-10-02,527
0.25100133,57.668842,2019-10-02,527
0.22285715,59.72307,2019-10-02,527
0.17108434,38.88986,2019-10-02,527
0.17276815,33.33639,2019-10-02,528
0.15618925,32.558804,2019-10-02,528
0.15227422,30.189823,2019-10-02,528
0.16818774,35.08618,2019-10-02,528
0.14918567,28.925032,2019-10-02,528
0.1465629,27.483418,2019-10-02,528
0.15374677,31.086813,2019-10-02,528
0.15452261,28.53289,2019-10-02,528
0.17041801,30.42862,2019-10-02,528
0.14777999,28.907417,2019-10-02,528
0.12683348,0.0,2019-10-02,529
0.14112554,0.0,2019-10-02,529
0.13696866,0.0,2019-10-02,529
0.12505409,0.0,2019-10-02,529
0.13632366,0.0,2019-10-02,529
0.13427562,0.0,2019-10-02,529
0.13916415,0.0,2019-10-02,529
0.1360746,0.0,2019-10-02,529
0.14516129,0.0,2019-10-02,529
0.13742438,0.0,2019-10-02,529
0.1300216,0.0,2019-10-02,585
0.1277232,0.0,2019-10-02,585
0.12842838,0.0,2019-10-02,585
0.12829226,0.0,2019-10-02,585
0.13721973,0.0,2019-10-02,585
0.13089006,0.0,2019-10-02,585
0.12847222,0.0,2019-10-02,585
0.13244444,0.0,2019-10-02,585
0.15869468,0.7801834,2019-10-02,585
0.13967438,0.0,2019-10-02,585
0.2605459,53.964783,2019-10-02,586
0.20343462,32.7377,2019-10-02,586
0.21097562,40.971558,2019-10-02,586
0.69723433,0.0,2019-10-02,586
0.20541206,37.114944,2019-10-02,586
0.21901092,49.180943,2019-10-02,586
0.20220588,37.114944,2019-10-02,586
0.25875846,53.286716,2019-10-02,586
0.21197312,41.019184,2019-10-02,586
0.19092627,36.006138,2019-10-02,586
0.13184585,17.898846,2019-10-02,587
0.19088319,26.526537,2019-10-02,587
0.13661884,13.567359,2019-10-02,587
0.13814433,14.03287,2019-10-02,587
0.13115892,10.837252,2019-10-02,587
0.13014609,13.7582445,2019-10-02,587
0.1322314,10.837252,2019-10-02,587
0.13898788,14.782584,2019-10-02,587
0.13416322,11.863725,2019-10-02,587
0.1388889,11.8168545,2019-10-02,587
0.13639072,12.662542,2019-10-02,588
0.12674348,13.438752,2019-10-02,588
0.12826604,15.487554,2019-10-02,588
0.12115505,12.855291,2019-10-02,588
0.12070044,14.703781,2019-10-02,588
0.12916423,12.64939,2019-10-02,588
0.12670808,12.933327,2019-10-02,588
0.11664642,12.465666,2019-10-02,588
0.139962,12.605792,2019-10-02,588
0.13216656,12.824171,2019-10-02,588
0.2986236,54.631763,2019-10-07,525
0.28829914,49.348526,2019-10-07,525
0.33292535,0.0,2019-10-07,525
0.33701658,0.0,2019-10-07,525
0.34646153,0.0,2019-10-07,525
0.32566586,0.0,2019-10-07,525
0.33911964,0.0,2019-10-07,525
0.3383199,0.0,2019-10-07,525
0.34282178,0.0,2019-10-07,525
0.32390904,0.0,2019-10-07,525
0.31661442,0.0,2019-10-07,526
0.36879018,0.0,2019-10-07,526
0.38238993,0.0,2019-10-07,526
0.36358416,0.0,2019-10-07,526
0.34547526,0.0,2019-10-07,526
0.2861464,69.068436,2019-10-07,526
0.31674758,0.0,2019-10-07,526
0.3329098,0.0,2019-10-07,526
0.3250466,0.0,2019-10-07,526
0.33589745,0.0,2019-10-07,526
0.3767209,0.0,2019-10-07,527
0.38017565,0.0,2019-10-07,527
0.4784217,0.0,2019-10-07,527
0.36458662,0.0,2019-10-07,527
0.38107416,0.0,2019-10-07,527
0.42345175,0.0,2019-10-07,527
0.46819338,0.0,2019-10-07,527
0.4289389,0.0,2019-10-07,527
0.39502233,0.0,2019-10-07,527
0.2777778,56.777527,2019-10-07,527
0.2437299,39.896057,2019-10-07,528
0.22236504,39.67545,2019-10-07,528
0.21797451,40.951336,2019-10-07,528
0.2408377,44.100452,2019-10-07,528
0.20622568,35.637547,2019-10-07,528
0.18774445,38.3525,2019-10-07,528
0.21184804,43.763226,2019-10-07,528
0.22512437,34.284767,2019-10-07,528
0.22862571,41.614693,2019-10-07,528
0.1989597,41.14185,2019-10-07,528
0.16197719,0.0,2019-10-07,529
0.1570997,0.0,2019-10-07,529
0.14786585,0.0,2019-10-07,529
0.13587786,0.0,2019-10-07,529
0.15292354,0.0,2019-10-07,529
0.15088283,0.0,2019-10-07,529
0.13643178,0.0,2019-10-07,529
0.14412417,0.0,2019-10-07,529
0.14903475,0.0,2019-10-07,529
0.1402985,0.0,2019-10-07,529
0.1460177,0.0,2019-10-07,585
0.15758468,0.0,2019-10-07,585
0.14285715,0.0,2019-10-07,585
0.14916286,0.0,2019-10-07,585
0.15481833,0.27239957,2019-10-07,585
0.16015325,0.0,2019-10-07,585
0.14350797,0.0,2019-10-07,585
0.15968992,0.0,2019-10-07,585
0.14573644,0.0,2019-10-07,585
0.14996232,2.157887,2019-10-07,585
0.43835616,0.0,2019-10-07,586
0.35263836,0.0,2019-10-07,586
0.33454105,0.0,2019-10-07,586
0.6014592,0.0,2019-10-07,586
0.34457833,0.0,2019-10-07,586
0.37944534,0.0,2019-10-07,586
0.33950618,0.0,2019-10-07,586
0.44084027,0.0,2019-10-07,586
0.34238124,0.0,2019-10-07,586
0.30584615,0.0,2019-10-07,586
0.17079705,31.18098,2019-10-07,587
0.22880216,28.6304,2019-10-07,587
0.16971917,12.981732,2019-10-07,587
0.15254237,6.154941,2019-10-07,587
0.15151516,11.911958,2019-10-07,587
0.15498652,11.781511,2019-10-07,587
0.13657561,11.911958,2019-10-07,587
0.16005665,10.095802,2019-10-07,587
0.15410273,15.379109,2019-10-07,587
0.15870206,14.631928,2019-10-07,587
0.14398645,10.031046,2019-10-07,588
0.16475558,6.111799,2019-10-07,588
0.1446541,10.038044,2019-10-07,588
0.15918869,9.02359,2019-10-07,588
0.1394799,10.727849,2019-10-07,588
0.13231118,10.162026,2019-10-07,588
0.14472124,13.005906,2019-10-07,588
0.15339579,12.555123,2019-10-07,588
0.14896215,11.75083,2019-10-07,588
0.1536643,10.232784,2019-10-07,588
0.2796875,81.19828,2019-11-06,525
0.2735076,77.73811,2019-11-06,525
0.30558768,0.0,2019-11-06,525
0.30285713,0.0,2019-11-06,525
0.2949745,90.91703,2019-11-06,525
0.31632653,0.0,2019-11-06,525
0.3293458,0.0,2019-11-06,525
0.3605877,0.0,2019-11-06,525
0.3169643,0.0,2019-11-06,525
0.3070508,0.0,2019-11-06,525
0.32330826,0.0,2019-11-06,526
0.3528154,0.0,2019-11-06,526
0.33669427,0.0,2019-11-06,526
0.3614331,0.0,2019-11-06,526
0.34615386,0.0,2019-11-06,526
0.37437364,0.0,2019-11-06,526
0.30867925,0.0,2019-11-06,526
0.35128894,0.0,2019-11-06,526
0.32520014,0.0,2019-11-06,526
0.33907595,0.0,2019-11-06,526
0.36271188,0.0,2019-11-06,527
0.37560302,0.0,2019-11-06,527
0.47331172,0.0,2019-11-06,527
0.4260748,0.0,2019-11-06,527
0.3611491,0.0,2019-11-06,527
0.40413356,0.0,2019-11-06,527
0.4384491,0.0,2019-11-06,527
0.4073823,0.0,2019-11-06,527
0.39712277,0.0,2019-11-06,527
0.32177845,0.0,2019-11-06,527
0.25685784,76.4137,2019-11-06,528
0.25261325,67.97428,2019-11-06,528
0.24760602,65.34332,2019-11-06,528
0.27867422,73.28384,2019-11-06,528
0.27013347,73.37172,2019-11-06,528
0.24808645,58.215702,2019-11-06,528
0.27528584,68.54601,2019-11-06,528
0.24610052,66.36351,2019-11-06,528
0.26646835,71.05957,2019-11-06,528
0.24919982,64.44447,2019-11-06,528
0.5449102,0.0,2019-11-06,529
0.523922,0.0,2019-11-06,529
0.5497006,0.0,2019-11-06,529
0.52424943,0.0,2019-11-06,529
0.5392039,0.0,2019-11-06,529
0.5072464,0.0,2019-11-06,529
0.52415025,0.0,2019-11-06,529
0.51691395,0.0,2019-11-06,529
0.52823085,0.0,2019-11-06,529
0.5429616,0.0,2019-11-06,529
0.51881415,0.0,2019-11-06,585
0.5292116,0.0,2019-11-06,585
0.56786364,0.0,2019-11-06,585
0.50605327,0.0,2019-11-06,585
0.4712934,0.0,2019-11-06,585
0.5439901,0.0,2019-11-06,585
0.49019608,0.0,2019-11-06,585
0.5202952,0.0,2019-11-06,585
0.5158637,0.0,2019-11-06,585
0.5066744,0.0,2019-11-06,585
0.443196,0.0,2019-11-06,586
0.44219464,0.0,2019-11-06,586
0.39736748,0.0,2019-11-06,586
0.7212781,0.0,2019-11-06,586
0.42636698,0.0,2019-11-06,586
0.47084597,0.0,2019-11-06,586
0.40785286,0.0,2019-11-06,586
0.44680852,0.0,2019-11-06,586
0.4517572,0.0,2019-11-06,586
0.32921812,0.0,2019-11-06,586
0.23907708,44.223816,2019-11-06,587
0.35281837,0.0,2019-11-06,587
0.2708548,24.666513,2019-11-06,587
0.20516796,20.457516,2019-11-06,587
0.23825318,26.181274,2019-11-06,587
0.22461538,22.856882,2019-11-06,587
0.2600653,26.181274,2019-11-06,587
0.20200334,28.084044,2019-11-06,587
0.23865457,23.944212,2019-11-06,587
0.274,26.508078,2019-11-06,587
0.22681883,23.717838,2019-11-06,588
0.20141342,23.496792,2019-11-06,588
0.2334461,22.84212,2019-11-06,588
0.2122492,21.305052,2019-11-06,588
0.23123123,20.392342,2019-11-06,588
0.20671463,25.58627,2019-11-06,588
0.2310777,21.826023,2019-11-06,588
0.23318605,24.399673,2019-11-06,588
0.20182094,19.979929,2019-11-06,588
0.20297767,21.50452,2019-11-06,588
0.2043956,10.247924,2019-12-06,525
0.19621342,6.415459,2019-12-06,525
0.1842576,9.877837,2019-12-06,525
0.2,13.636538,2019-12-06,525
0.1977203,16.863134,2019-12-06,525
0.21602787,9.893947,2019-12-06,525
0.21647677,15.529264,2019-12-06,525
0.2018464,17.864782,2019-12-06,525
0.19328454,14.4072485,2019-12-06,525
0.183474,12.449407,2019-12-06,525
0.20860782,17.299711,2019-12-06,526
0.19307359,14.8673,2019-12-06,526
0.21906509,16.068226,2019-12-06,526
0.21281263,18.67387,2019-12-06,526
0.17837377,21.287056,2019-12-06,526
0.1994716,20.885807,2019-12-06,526
0.1963589,17.31405,2019-12-06,526
0.19156264,11.876177,2019-12-06,526
0.19252498,17.280642,2019-12-06,526
0.20145191,8.291824,2019-12-06,526
0.19632414,20.653769,2019-12-06,527
0.21694915,20.136166,2019-12-06,527
0.2308911,32.654285,2019-12-06,527
0.22011998,24.432867,2019-12-06,527
0.22022566,21.342567,2019-12-06,527
0.22081114,29.044575,2019-12-06,527
0.21838075,26.402405,2019-12-06,527
0.19473907,33.687515,2019-12-06,527
0.20204604,30.724503,2019-12-06,527
0.18464053,23.161537,2019-12-06,527
0.19538188,13.775559,2019-12-06,528
0.18197879,18.622744,2019-12-06,528
0.18640955,18.751019,2019-12-06,528
0.18703704,18.520487,2019-12-06,528
0.17744917,6.473849,2019-12-06,528
0.17219445,16.078129,2019-12-06,528
0.18480138,20.413698,2019-12-06,528
0.18189582,11.040195,2019-12-06,528
0.16666667,14.240771,2019-12-06,528
0.19164734,19.536886,2019-12-06,528
0.5496283,0.0,2019-12-06,529
0.5367033,0.0,2019-12-06,529
0.5158837,0.0,2019-12-06,529
0.5359164,0.0,2019-12-06,529
0.537248,0.0,2019-12-06,529
0.532197,0.0,2019-12-06,529
0.5132321,0.0,2019-12-06,529
0.49676305,0.0,2019-12-06,529
0.55348426,0.0,2019-12-06,529
0.5319149,0.0,2019-12-06,529
0.5285403,0.0,2019-12-06,585
0.5057816,0.0,2019-12-06,585
0.5339806,0.0,2019-12-06,585
0.51458055,0.0,2019-12-06,585
0.5316854,0.0,2019-12-06,585
0.54141235,0.0,2019-12-06,585
0.48333332,0.0,2019-12-06,585
0.5405165,0.0,2019-12-06,585
0.5439204,0.0,2019-12-06,585
0.533101,0.0,2019-12-06,585
0.22376738,23.630919,2019-12-06,586
0.21440443,52.171204,2019-12-06,586
0.21633036,28.306557,2019-12-06,586
0.34852803,0.0,2019-12-06,586
0.20209225,33.10469,2019-12-06,586
0.24331672,31.747032,2019-12-06,586
0.22567703,33.10469,2019-12-06,586
0.24167378,28.937239,2019-12-06,586
0.22701688,30.779385,2019-12-06,586
0.21324718,26.613995,2019-12-06,586
0.29356357,27.746956,2019-12-06,587
0.27747747,36.641006,2019-12-06,587
0.3433584,0.0,2019-12-06,587
0.2795333,24.124584,2019-12-06,587
0.29501083,30.533358,2019-12-06,587
0.31198347,0.0,2019-12-06,587
0.31949756,0.0,2019-12-06,587
0.2772074,23.450125,2019-12-06,587
0.26961038,35.158417,2019-12-06,587
0.32360098,0.0,2019-12-06,587
0.3011837,0.0,2019-12-06,588
0.28174785,23.510042,2019-12-06,588
0.26992753,15.425717,2019-12-06,588
0.2440281,11.916026,2019-12-06,588
0.23636363,24.36495,2019-12-06,588
0.25878003,26.793926,2019-12-06,588
0.25681493,20.245483,2019-12-06,588
0.29695886,25.43197,2019-12-06,588
0.26413345,22.731415,2019-12-06,588
0.24510717,22.232767,2019-12-06,588
0.0,0.0,2020-02-19,525
0.0,0.0,2020-02-19,525
0.0,0.0,2020-02-19,525
0.0,0.0,2020-02-19,525
0.0,0.0,2020-02-19,525
0.0,0.0,2020-02-19,525
0.0,0.0,2020-02-19,525
0.0,0.0,2020-02-19,525
0.0,0.0,2020-02-19,525
0.0,0.0,2020-02-19,525
0.0,0.0,2020-02-19,526
0.0,0.0,2020-02-19,526
0.0,0.0,2020-02-19,526
0.0,0.0,2020-02-19,526
0.0,0.0,2020-02-19,526
0.0,0.0,2020-02-19,526
0.0,0.0,2020-02-19,526
0.0,0.0,2020-02-19,526
0.0,0.0,2020-02-19,526
0.0,0.0,2020-02-19,526
0.0,0.0,2020-02-19,527
0.0,0.0,2020-02-19,527
0.0,0.0,2020-02-19,527
0.0,0.0,2020-02-19,527
0.0,0.0,2020-02-19,527
0.0,0.0,2020-02-19,527
0.0,0.0,2020-02-19,527
0.0,0.0,2020-02-19,527
0.0,0.0,2020-02-19,527
0.0,0.0,2020-02-19,527
0.0,0.0,2020-02-19,528
0.0,0.0,2020-02-19,528
0.0,0.0,2020-02-19,528
0.0,0.0,2020-02-19,528
0.0,0.0,2020-02-19,528
0.0,0.0,2020-02-19,528
0.0,0.0,2020-02-19,528
0.0,0.0,2020-02-19,528
0.0,0.0,2020-02-19,528
0.0,0.0,2020-02-19,528
0.0,0.0,2020-02-19,529
0.0,0.0,2020-02-19,529
0.0,0.0,2020-02-19,529
0.0,0.0,2020-02-19,529
0.0,0.0,2020-02-19,529
0.0,0.0,2020-02-19,529
0.0,0.0,2020-02-19,529
0.0,0.0,2020-02-19,529
0.0,0.0,2020-02-19,529
0.0,0.0,2020-02-19,529
0.0,0.0,2020-02-19,585
0.0,0.0,2020-02-19,585
0.0,0.0,2020-02-19,585
0.0,0.0,2020-02-19,585
0.0,0.0,2020-02-19,585
0.0,0.0,2020-02-19,585
0.0,0.0,2020-02-19,585
0.0,0.0,2020-02-19,585
0.0,0.0,2020-02-19,585
0.0,0.0,2020-02-19,585
0.0,0.0,2020-02-19,586
0.0,0.0,2020-02-19,586
0.0,0.0,2020-02-19,586
0.0,0.0,2020-02-19,586
0.0,0.0,2020-02-19,586
0.0,0.0,2020-02-19,586
0.0,0.0,2020-02-19,586
0.0,0.0,2020-02-19,586
0.0,0.0,2020-02-19,586
0.0,0.0,2020-02-19,586
0.0,0.0,2020-02-19,587
0.0,0.0,2020-02-19,587
0.0,0.0,2020-02-19,587
0.0,0.0,2020-02-19,587
0.0,0.0,2020-02-19,587
0.0,0.0,2020-02-19,587
0.0,0.0,2020-02-19,587
0.0,0.0,2020-02-19,587
0.0,0.0,2020-02-19,587
0.0,0.0,2020-02-19,587
0.0,0.0,2020-02-19,588
0.0,0.0,2020-02-19,588
0.0,0.0,2020-02-19,588
0.0,0.0,2020-02-19,588
0.0,0.0,2020-02-19,588
0.0,0.0,2020-02-19,588
0.0,0.0,2020-02-19,588
0.0,0.0,2020-02-19,588
0.0,0.0,2020-02-19,588
0.0,0.0,2020-02-19,588
0.1774842,18.610157,2020-03-30,525
0.17501406,17.258156,2020-03-30,525
0.16695753,16.126625,2020-03-30,525
0.17075956,20.642225,2020-03-30,525
0.17667437,21.920052,2020-03-30,525
0.1624424,16.841127,2020-03-30,525
0.17653824,20.735191,2020-03-30,525
0.18186906,20.365602,2020-03-30,525
0.1833713,20.603483,2020-03-30,525
0.17172897,18.722935,2020-03-30,525
0.16888298,20.409586,2020-03-30,526
0.17186463,27.361423,2020-03-30,526
0.17866324,24.639618,2020-03-30,526
0.17079705,24.862896,2020-03-30,526
0.16351351,24.869196,2020-03-30,526
0.17783505,23.28571,2020-03-30,526
0.16757493,23.43801,2020-03-30,526
0.1694215,25.433828,2020-03-30,526
0.16968012,25.53638,2020-03-30,526
0.16371368,18.935217,2020-03-30,526
0.16621985,21.889107,2020-03-30,527
0.15352112,22.552542,2020-03-30,527
0.17027864,23.068989,2020-03-30,527
0.16133334,19.756088,2020-03-30,527
0.17132616,21.525412,2020-03-30,527
0.17536815,22.028297,2020-03-30,527
0.16620879,22.659662,2020-03-30,527
0.17590028,23.740364,2020-03-30,527
0.17928287,25.262386,2020-03-30,527
0.15866084,18.313524,2020-03-30,527
0.17287233,17.340317,2020-03-30,528
0.1598112,15.217052,2020-03-30,528
0.15991764,18.225407,2020-03-30,528
0.15894511,15.943769,2020-03-30,528
0.15729538,19.320383,2020-03-30,528
0.17382413,16.698864,2020-03-30,528
0.16110717,18.419073,2020-03-30,528
0.15434314,17.838333,2020-03-30,528
0.16464238,19.670118,2020-03-30,528
0.16931583,15.837382,2020-03-30,528
0.5035099,0.0,2020-03-30,529
0.48955035,0.0,2020-03-30,529
0.5019355,0.0,2020-03-30,529
0.52669746,0.0,2020-03-30,529
0.51688975,0.0,2020-03-30,529
0.54079694,0.0,2020-03-30,529
0.52010375,0.0,2020-03-30,529
0.5250321,0.0,2020-03-30,529
0.5520505,0.0,2020-03-30,529
0.48854962,0.0,2020-03-30,529
0.46675444,0.0,2020-03-30,585
0.48472777,0.0,2020-03-30,585
0.5411371,0.0,2020-03-30,585
0.5122292,0.0,2020-03-30,585
0.5095368,0.0,2020-03-30,585
0.5293342,0.0,2020-03-30,585
0.4748924,0.0,2020-03-30,585
0.47696668,0.0,2020-03-30,585
0.4719784,0.0,2020-03-30,585
0.5047361,0.0,2020-03-30,585
0.16635041,19.313671,2020-03-30,586
0.18663304,17.361135,2020-03-30,586
0.17609663,15.927431,2020-03-30,586
0.30097914,0.0,2020-03-30,586
0.17632242,14.6388,2020-03-30,586
0.1759437,21.796703,2020-03-30,586
0.19216181,14.6388,2020-03-30,586
0.17185554,17.477127,2020-03-30,586
0.16624685,17.776104,2020-03-30,586
0.17406963,24.82202,2020-03-30,586
0.52986175,0.0,2020-03-30,587
0.4259854,0.0,2020-03-30,587
0.5709761,0.0,2020-03-30,587
0.4880142,0.0,2020-03-30,587
0.5185515,0.0,2020-03-30,587
0.5023585,0.0,2020-03-30,587
0.55980015,0.0,2020-03-30,587
0.52228165,0.0,2020-03-30,587
0.5167943,0.0,2020-03-30,587
0.5684299,0.0,2020-03-30,587
0.5045767,0.0,2020-03-30,588
0.47962746,0.0,2020-03-30,588
0.50427353,0.0,2020-03-30,588
0.44276196,0.0,2020-03-30,588
0.48588234,0.0,2020-03-30,588
0.45424291,0.0,2020-03-30,588
0.49474913,0.0,2020-03-30,588
0.51448435,0.0,2020-03-30,588
0.43640035,0.0,2020-03-30,588
0.47878098,0.0,2020-03-30,588
0.20935538,29.045027,2020-04-09,525
0.21215531,23.995869,2020-04-09,525
0.21923298,26.38504,2020-04-09,525
0.22247706,28.28346,2020-04-09,525
0.21566401,29.850763,2020-04-09,525
0.21679126,26.516108,2020-04-09,525
0.21744055,27.174704,2020-04-09,525
0.22598556,31.112196,2020-04-09,525
0.2258427,28.46047,2020-04-09,525
0.20603599,26.26964,2020-04-09,525
0.20557491,23.446238,2020-04-09,526
0.21243523,27.373116,2020-04-09,526
0.21292557,30.68022,2020-04-09,526
0.20748101,28.1779,2020-04-09,526
0.20711417,29.815014,2020-04-09,526
0.20366132,29.565392,2020-04-09,526
0.21354765,27.538193,2020-04-09,526
0.22055428,26.758223,2020-04-09,526
0.20467836,28.432865,2020-04-09,526
0.21605667,26.252527,2020-04-09,526
0.19931073,27.927324,2020-04-09,527
0.21043478,21.433317,2020-04-09,527
0.20661157,29.676167,2020-04-09,527
0.21352313,25.62058,2020-04-09,527
0.21086828,24.29363,2020-04-09,527
0.20185615,27.004421,2020-04-09,527
0.21176471,27.767498,2020-04-09,527
0.20725995,30.258724,2020-04-09,527
0.20022884,28.113735,2020-04-09,527
0.19748859,22.699924,2020-04-09,527
0.20326151,23.120846,2020-04-09,528
0.19533528,25.855696,2020-04-09,528
0.20902613,27.15818,2020-04-09,528
0.21049562,26.851349,2020-04-09,528
0.2073678,21.922302,2020-04-09,528
0.20379147,24.12989,2020-04-09,528
0.20234604,26.11393,2020-04-09,528
0.19553728,23.656364,2020-04-09,528
0.20303383,21.942144,2020-04-09,528
